session_id,label,step_0_delta_time,step_0_step_gap,step_0_loss_val,step_0_loss_velocity,step_0_time_per_index,step_0_is_compute_phase,step_0_cum_time_norm,step_1_delta_time,step_1_step_gap,step_1_loss_val,step_1_loss_velocity,step_1_time_per_index,step_1_is_compute_phase,step_1_cum_time_norm,step_2_delta_time,step_2_step_gap,step_2_loss_val,step_2_loss_velocity,step_2_time_per_index,step_2_is_compute_phase,step_2_cum_time_norm,step_3_delta_time,step_3_step_gap,step_3_loss_val,step_3_loss_velocity,step_3_time_per_index,step_3_is_compute_phase,step_3_cum_time_norm,step_4_delta_time,step_4_step_gap,step_4_loss_val,step_4_loss_velocity,step_4_time_per_index,step_4_is_compute_phase,step_4_cum_time_norm,step_5_delta_time,step_5_step_gap,step_5_loss_val,step_5_loss_velocity,step_5_time_per_index,step_5_is_compute_phase,step_5_cum_time_norm,step_6_delta_time,step_6_step_gap,step_6_loss_val,step_6_loss_velocity,step_6_time_per_index,step_6_is_compute_phase,step_6_cum_time_norm,step_7_delta_time,step_7_step_gap,step_7_loss_val,step_7_loss_velocity,step_7_time_per_index,step_7_is_compute_phase,step_7_cum_time_norm,step_8_delta_time,step_8_step_gap,step_8_loss_val,step_8_loss_velocity,step_8_time_per_index,step_8_is_compute_phase,step_8_cum_time_norm,step_9_delta_time,step_9_step_gap,step_9_loss_val,step_9_loss_velocity,step_9_time_per_index,step_9_is_compute_phase,step_9_cum_time_norm,step_10_delta_time,step_10_step_gap,step_10_loss_val,step_10_loss_velocity,step_10_time_per_index,step_10_is_compute_phase,step_10_cum_time_norm
376,0,0,0,0,0,0,0,0,1.743,1,1.7928,1.0285714285714285,1.743,1,0.058100000000000006,1.242,1,1.4301,-0.292028986,1.242,1,0.09949999999999999,1.236,1,1.1363,-0.237702265,1.236,1,0.1407,1.255,1,0.9032,-0.185737052,1.255,1,0.18253333333333333,1.257,1,0.7179,-0.147414479,1.257,1,0.22443333333333332,1.255,1,0.5684,-0.119123506,1.255,1,0.2662666666666667,1.334,0,0,-0.426086957,1.334,0,0.3107333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,1.144,1,1.2433,1.0868006993006996,1.144,1,0.03813333333333333,0.603,1,0.9787,-0.43880597,0.603,1,0.05823333333333334,0.634,1,0.7725,-0.325236593,0.634,1,0.07936666666666665,0.643,1,0.6142,-0.246189736,0.643,1,0.1008,0.635,1,0.4946,-0.188346457,0.635,1,0.12196666666666665,0.671,1,0.394,-0.149925484,0.671,1,0.14433333333333334,0.989,0,0,-0.398382204,0.989,0,0.17729999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,2.376,1,1.3331,0.5610690235690236,2.376,1,0.07919999999999999,1.832,1,1.0806,-0.137827511,1.832,1,0.14026666666666668,1.826,1,0.8464,-0.128258488,1.826,1,0.20113333333333333,1.81,1,0.6943,-0.084033149,1.81,1,0.2614666666666667,1.822,1,0.5464,-0.081174533,1.822,1,0.3222,1.411,0,0,-0.38724309,1.411,0,0.36923333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0.857,1,1.7528,2.045274212368728,0.857,1,0.028566666666666667,0.408,1,1.3868,-0.897058824,0.408,1,0.042166666666666665,0.454,1,1.1113,-0.606828194,0.454,1,0.057300000000000004,0.412,1,0.9075,-0.494660194,0.412,1,0.07103333333333332,0.788,0,0,-1.151649746,0.788,0,0.0973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,0,0,0,0,0,0,0,2.947,130,0.8067,0.273736002714625,0.02266923076923077,1,0.09823333333333334,2.447,130,0.1078,-0.285615039,0.018823076923076925,1,0.17980000000000002,2.447,130,0.001,-0.04364528,0.018823076923076925,1,0.2613666666666667,2.447,130,0.001,0,0.018823076923076925,1,0.34293333333333337,2.447,130,0.3222,0.13126277073968123,0.018823076923076925,1,0.4245,0.019,1,0.0049,-16.7,0.019,1,0.4251333333333333,2.761,0,0,-0.001774719,2.761,0,0.5171666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,1.496,1,1.3209,0.8829545454545454,1.496,1,0.04986666666666666,0.973,1,1.0466,-0.281911614,0.973,1,0.0823,0.978,1,0.8212,-0.230470348,0.978,1,0.1149,1.024,1,0.6441,-0.172949219,1.024,1,0.14903333333333332,0.621,0,0,-1.037198068,0.621,0,0.16973333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1,0,0,0,0,0,0,0,3.228,163,1.2409,0.38441759603469633,0.019803680981595094,1,0.1076,2.728,163,1.6054,0.1336143695014663,0.016736196319018407,1,0.19853333333333334,2.729,163,0.5601,-0.383034078,0.01674233128834356,1,0.28950000000000004,2.728,163,0.4068,-0.056195015,0.016736196319018407,1,0.38043333333333335,0.034,2,0.0588,-10.23529412,0.017,1,0.38156666666666667,2.447,0,0,-0.024029424,2.447,0,0.46313333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,1.698,1,1.655,0.974676089517079,1.698,1,0.0566,1.185,1,1.3056,-0.294852321,1.185,1,0.0961,1.149,1,1.0255,-0.243777198,1.149,1,0.1344,1.237,0,0,-0.829021827,1.237,0,0.17563333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,0,0,0,0,0,0,0,1.027,73,0.001,0.0009737098344693283,0.014068493150684931,1,0.03423333333333333,0.528,73,0.1821,0.34299242424242427,0.007232876712328767,1,0.05183333333333333,0.528,73,0.9153,1.3886363636363634,0.007232876712328767,1,0.06943333333333333,0.528,73,0.4517,-0.878030303,0.007232876712328767,1,0.08703333333333334,0.528,73,0.988,1.0157196969696969,0.007232876712328767,1,0.10463333333333333,0.527,73,1.1198,0.2500948766603414,0.007219178082191781,1,0.1222,0.015,2,0.6193,-33.36666667,0.0075,1,0.1227,2.606,0,0,-0.237643899,2.606,0,0.20956666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,0,0,0,0,0,0,0,2.978,153,0.4867,0.16343183344526527,0.0194640522875817,1,0.09926666666666667,2.479,153,0.0626,-0.171077047,0.01620261437908497,1,0.1819,2.478,153,0.2133,0.06081517352703793,0.01619607843137255,1,0.2645,2.479,153,0.8908,0.27329568374344493,0.01620261437908497,1,0.34713333333333335,2.479,153,0.001,-0.358935054,0.01620261437908497,1,0.4297666666666667,0.064,4,0.5435,8.4765625,0.016,1,0.4319,3.496,0,0,-0.155463387,3.496,0,0.5484333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,0,0,0,0,0,0,0,2.828,120,1.078,0.38118811881188125,0.023566666666666666,1,0.09426666666666667,2.329,120,0.06,-0.437097467,0.019408333333333336,1,0.1719,2.329,120,0.674,0.26363246028338344,0.019408333333333336,1,0.24953333333333333,2.329,120,0.001,-0.288965221,0.019408333333333336,1,0.32716666666666666,2.329,120,0.3918,0.16779733791326748,0.019408333333333336,1,0.4048,0.039,2,0.4015,0.2487179487179498,0.0195,1,0.4061,2.026,0,0,-0.198173741,2.026,0,0.4736333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1,0,0,0,0,0,0,0,3.95,221,0.8039,0.20351898734177212,0.017873303167420817,1,0.13166666666666668,3.451,221,0.001,-0.232657201,0.015615384615384616,1,0.2467,3.451,221,1.0327,0.2989568241089539,0.015615384615384616,1,0.36173333333333335,0.031,2,1.0822,1.5967741935483903,0.0155,1,0.3627666666666666,2.382,0,0,-0.454324097,2.382,0,0.4421666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,0,0,0,0,0,0,0,1.543,55,0.0415,0.02689565780946209,0.028054545454545454,1,0.05143333333333333,1.043,55,0.8964,0.8196548418024928,0.018963636363636363,1,0.0862,1.043,55,0.001,-0.858485139,0.018963636363636363,1,0.12096666666666667,1.044,55,0.5972,0.5710727969348658,0.018981818181818183,1,0.15576666666666666,1.043,55,0.001,-0.571620326,0.018963636363636363,1,0.19053333333333333,1.043,55,0.5709,0.5464046021093001,0.018963636363636363,1,0.2253,1.044,55,0.001,-0.545881226,0.018981818181818183,1,0.2601,0.038,2,0.3387,8.886842105263158,0.019,1,0.2613666666666667,3.506,0,0,-0.096605819,3.506,0,0.3782333333333333,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,1.308,1,1.283,0.9808868501529051,1.308,1,0.0436,0.794,1,1.0119,-0.341435768,0.794,1,0.07006666666666667,0.792,1,0.8175,-0.245454545,0.792,1,0.09646666666666667,0.8,1,0.6598,-0.197125,0.8,1,0.12313333333333333,0.67,0,0,-0.984776119,0.67,0,0.14546666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1,0,0,0,0,0,0,0,0.954,69,0.4638,0.4861635220125786,0.013826086956521738,1,0.0318,0.454,69,0.3742,-0.197356828,0.006579710144927536,1,0.046933333333333334,0.454,69,0.468,0.2066079295154186,0.006579710144927536,1,0.06206666666666667,0.454,69,0.001,-1.028634361,0.006579710144927536,1,0.07719999999999999,0.454,69,1.4009,3.083480176211454,0.006579710144927536,1,0.09233333333333334,0.454,69,0.5386,-1.899339207,0.006579710144927536,1,0.10746666666666667,0.026,4,0.1841,-13.63461538,0.0065,1,0.10833333333333334,3.199,0,0,-0.057549234,3.199,0,0.21496666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,1.448,1,1.7764,1.2267955801104973,1.448,1,0.048266666666666666,0.927,1,1.4022,-0.403667745,0.927,1,0.07916666666666666,0.961,1,1.1252,-0.288241415,0.961,1,0.1112,0.886,1,0.9189,-0.232844244,0.886,1,0.14073333333333335,0.883,1,0.7462,-0.195583239,0.883,1,0.1701666666666667,0.936,1,0.5906,-0.166239316,0.936,1,0.20136666666666667,0.773,0,0,-0.764036223,0.773,0,0.22713333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,1.919,1,1.6993,0.8855132881709223,1.919,1,0.06396666666666667,1.427,1,1.3648,-0.234407849,1.427,1,0.11153333333333333,1.387,1,1.1007,-0.190410959,1.387,1,0.15776666666666667,1.398,1,0.8741,-0.162088698,1.398,1,0.20436666666666667,0.97,0,0,-0.901134021,0.97,0,0.2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,1.329,1,1.2954,0.9747178329571107,1.329,1,0.0443,0.809,1,1.0542,-0.298145859,0.809,1,0.07126666666666666,0.799,1,0.8283,-0.282728411,0.799,1,0.0979,0.818,1,0.6551,-0.211735941,0.818,1,0.12516666666666668,0.784,1,0.5277,-0.1625,0.784,1,0.1513,0.867,1,0.4216,-0.122376009,0.867,1,0.1802,0.804,1,0.3405,-0.100870647,0.804,1,0.207,0.636,0,0,-0.535377358,0.636,0,0.22820000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1,0,0,0,0,0,0,0,1.429,52,0.6736,0.47137858642407277,0.027480769230769232,1,0.04763333333333333,0.93,52,0.4463,-0.244408602,0.017884615384615384,1,0.07863333333333333,0.93,52,0.323,-0.132580645,0.017884615384615384,1,0.10963333333333333,0.929,52,1.1732,0.9151776103336922,0.017865384615384616,1,0.1406,0.93,52,0.5571,-0.662473118,0.017884615384615384,1,0.1716,0.93,52,0.226,-0.356021505,0.017884615384615384,1,0.2026,0.93,52,0.9779,0.808494623655914,0.017884615384615384,1,0.2336,0.929,52,0.2933,-0.736921421,0.017865384615384616,1,0.26456666666666667,0.108,6,0.001,-2.706481481,0.018,1,0.26816666666666666,2.392,0,0,-0.00041806,2.392,0,0.3479
395,1,0,0,0,0,0,0,0,2.112,110,0.2315,0.10961174242424243,0.019200000000000002,1,0.0704,1.612,110,0.0208,-0.130707196,0.014654545454545455,1,0.12413333333333335,1.612,110,0.8647,0.5235111662531017,0.014654545454545455,1,0.17786666666666667,1.612,110,0.435,-0.266563275,0.014654545454545455,1,0.2316,0.014,1,0.4269,-0.578571429,0.014,1,0.23206666666666667,3.82,0,0,-0.111753927,3.82,0,0.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,0,0,0,0,0,0,0,1.727,86,0.0236,0.0136653155761436,0.02008139534883721,1,0.05756666666666667,1.227,86,0.6682,0.5253463732681337,0.014267441860465118,1,0.09846666666666667,1.228,86,0.4995,-0.13737785,0.01427906976744186,1,0.13940000000000002,1.227,86,0.001,-0.406275469,0.014267441860465118,1,0.1803,1.227,86,0.3756,0.3052974735126324,0.014267441860465118,1,0.2212,1.228,86,0.8849,0.4147394136807818,0.01427906976744186,1,0.26213333333333333,1.227,86,1.1273,0.19755501222493882,0.014267441860465118,1,0.3030333333333333,1.227,86,0.1662,-0.783292584,0.014267441860465118,1,0.3439333333333333,0.029,2,0.001,-5.696551724,0.0145,1,0.3449,3.328,0,0,-0.000300481,3.328,0,0.45583333333333337
397,0,0,0,0,0,0,0,0,1.835,1,1.7714,0.9653405994550409,1.835,1,0.06116666666666667,1.336,1,1.4033,-0.275523952,1.336,1,0.10569999999999999,1.34,1,1.1309,-0.203283582,1.34,1,0.15036666666666668,1.341,1,0.9168,-0.159656972,1.341,1,0.19506666666666667,0.525,0,0,-1.746285714,0.525,0,0.21256666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,1.955,1,1.4174,0.7250127877237852,1.955,1,0.06516666666666666,1.516,1,1.1194,-0.196569921,1.516,1,0.1157,1.502,1,0.8998,-0.14620506,1.502,1,0.16576666666666667,1.483,1,0.7308,-0.113958193,1.483,1,0.2152,1.503,1,0.5717,-0.105854957,1.503,1,0.2653,0.903,0,0,-0.633111849,0.903,0,0.2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,1.325,1,1.5771,1.1902641509433962,1.325,1,0.04416666666666667,0.828,1,1.2637,-0.378502415,0.828,1,0.07176666666666667,0.861,1,0.9941,-0.313124274,0.861,1,0.10046666666666666,0.859,1,0.7966,-0.22991851,0.859,1,0.12910000000000002,0.871,1,0.6175,-0.205625718,0.871,1,0.15813333333333332,0.879,1,0.4956,-0.138680319,0.879,1,0.18743333333333334,0.823,1,0.4002,-0.115917375,0.823,1,0.21486666666666665,1.285,0,0,-0.311439689,1.285,0,0.2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,1.772,1,1.7869,1.0084085778781038,1.772,1,0.05906666666666667,1.309,1,1.4319,-0.271199389,1.309,1,0.1027,1.357,1,1.1445,-0.211790715,1.357,1,0.14793333333333333,1.347,1,0.9157,-0.169858946,1.347,1,0.19283333333333333,1.313,1,0.723,-0.146763138,1.313,1,0.2366,1.324,1,0.5852,-0.10407855,1.324,1,0.28073333333333333,1.35,1,0.4869,-0.072814815,1.35,1,0.3257333333333333,0.925,0,0,-0.526378378,0.925,0,0.35656666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1,0,0,0,0,0,0,0,1.971,243,0.9847,0.4995941146626078,0.00811111111111111,1,0.06570000000000001,1.471,243,0.321,-0.451189667,0.0060534979423868315,1,0.11473333333333334,1.472,243,0.3359,0.010122282608695632,0.00605761316872428,1,0.1638,3.662,0,0,-0.091725833,3.662,0,0.28586666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,1.078,1,1.989,1.8450834879406308,1.078,1,0.03593333333333334,0.562,1,1.5933,-0.704092527,0.562,1,0.05466666666666666,0.603,1,1.2912,-0.500995025,0.603,1,0.07476666666666666,0.642,1,1.0297,-0.407320872,0.642,1,0.09616666666666666,0.628,1,0.8064,-0.355573248,0.628,1,0.1171,0.574,1,0.636,-0.296864111,0.574,1,0.13623333333333332,0.619,1,0.4997,-0.220193861,0.619,1,0.15686666666666668,1.281,0,0,-0.39008587,1.281,0,0.19956666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,1.939,1,1.8488,0.9534811758638473,1.939,1,0.06463333333333333,1.51,1,1.4653,-0.25397351,1.51,1,0.11496666666666666,1.434,1,1.1717,-0.20474198,1.434,1,0.16276666666666667,1.442,1,0.9552,-0.150138696,1.442,1,0.21083333333333334,1.424,1,0.7694,-0.130477528,1.424,1,0.2583,1.436,1,0.6082,-0.112256267,1.436,1,0.3061666666666667,1.434,1,0.4958,-0.078382148,1.434,1,0.35396666666666665,0.737,0,0,-0.672727273,0.737,0,0.37853333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,1.065,1,1.8067,1.6964319248826292,1.065,1,0.0355,0.469,1,1.464,-0.730703625,0.469,1,0.051133333333333336,0.527,1,1.1518,-0.592409867,0.527,1,0.0687,0.501,1,0.9185,-0.465668663,0.501,1,0.08539999999999999,0.508,1,0.731,-0.369094488,0.508,1,0.10233333333333333,1.105,0,0,-0.661538462,1.105,0,0.13916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,2.393,1,1.7943,0.7498119515252821,2.393,1,0.07976666666666667,1.943,1,1.4216,-0.191816778,1.943,1,0.14453333333333335,1.975,1,1.1446,-0.140253165,1.975,1,0.21036666666666667,0.748,0,0,-1.530213904,0.748,0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1,0,0,0,0,0,0,0,1.491,195,0.001,0.0006706908115358819,0.007646153846153847,1,0.0497,0.991,195,0.6193,0.6239152371342078,0.005082051282051282,1,0.08273333333333334,0.992,195,0.001,-0.62328629,0.0050871794871794876,1,0.1158,0.005,1,0.3811,76.02,0.005,1,0.11596666666666668,2.277,0,0,-0.167369346,2.277,0,0.19186666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1,0,0,0,0,0,0,0,2.37,122,0.1693,0.07143459915611815,0.01942622950819672,1,0.079,1.871,122,0.1715,0.0011758417958311104,0.015336065573770492,1,0.14136666666666667,1.87,122,0.001,-0.091176471,0.015327868852459018,1,0.2037,1.871,122,0.2108,0.11213254943880277,0.015336065573770492,1,0.2660666666666667,0.015,1,0.001,-13.98666667,0.015,1,0.2665666666666667,2.527,0,0,-0.000395726,2.527,0,0.35079999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,1.739,1,1.6594,0.9542265669925244,1.739,1,0.05796666666666667,1.31,1,1.308,-0.268244275,1.31,1,0.10163333333333333,1.249,1,1.0389,-0.215452362,1.249,1,0.14326666666666668,1.326,1,0.8363,-0.152790347,1.326,1,0.18746666666666664,1.246,1,0.6573,-0.143659711,1.246,1,0.229,0.661,0,0,-0.994402421,0.661,0,0.25103333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1,0,0,0,0,0,0,0,1.093,106,0.2236,0.20457456541628546,0.01031132075471698,1,0.03643333333333333,0.593,106,0.7927,0.9596964586846543,0.005594339622641509,1,0.0562,0.594,106,0.3107,-0.811447811,0.00560377358490566,1,0.076,0.593,106,0.4327,0.2057335581787521,0.005594339622641509,1,0.09576666666666668,0.594,106,0.001,-0.726767677,0.00560377358490566,1,0.11556666666666666,0.593,106,0.001,0,0.005594339622641509,1,0.13533333333333333,0.594,106,0.2471,0.4143097643097643,0.00560377358490566,1,0.15513333333333332,0.028,5,0.001,-8.789285714,0.0056,1,0.1560666666666667,3.685,0,0,-0.00027137,3.685,0,0.27890000000000004,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,1.093,1,1.2722,1.1639524245196706,1.093,1,0.03643333333333333,0.585,1,1.0247,-0.423076923,0.585,1,0.05593333333333333,0.515,1,0.8031,-0.430291262,0.515,1,0.0731,0.523,1,0.6601,-0.273422562,0.523,1,0.09053333333333334,0.566,1,0.5324,-0.225618375,0.566,1,0.1094,0.557,1,0.4306,-0.182764811,0.557,1,0.12796666666666667,0.668,0,0,-0.644610778,0.668,0,0.15023333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1,0,0,0,0,0,0,0,2.286,174,1.1972,0.5237095363079615,0.013137931034482759,1,0.0762,1.786,174,0.6493,-0.306774916,0.010264367816091954,1,0.13573333333333334,1.786,174,0.1304,-0.290537514,0.010264367816091954,1,0.19526666666666664,1.786,174,0.3597,0.12838745800671894,0.010264367816091954,1,0.2548,0.031,3,0.001,-11.57096774,0.010333333333333333,1,0.2558333333333333,2.414,0,0,-0.00041425,2.414,0,0.3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,1.568,1,1.8637,1.1885841836734692,1.568,1,0.05226666666666667,1.091,1,1.5052,-0.328597617,1.091,1,0.08863333333333333,1.034,1,1.1943,-0.300676983,1.034,1,0.1231,1.037,1,0.9608,-0.225168756,1.037,1,0.15766666666666668,1.04,1,0.7789,-0.174903846,1.04,1,0.19233333333333333,1.026,1,0.6234,-0.151559454,1.026,1,0.22653333333333334,1.395,0,0,-0.44688172,1.395,0,0.27303333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0,2.519,1,1.4495,0.5754267566494641,2.519,1,0.08396666666666668,1.933,1,1.1706,-0.144283497,1.933,1,0.1484,2.011,1,0.9244,-0.122426653,2.011,1,0.21543333333333334,1.988,1,0.7566,-0.084406439,1.988,1,0.2817,0.953,0,0,-0.793913956,0.953,0,0.31346666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,1.286,1,1.9436,1.511353032659409,1.286,1,0.04286666666666667,0.755,1,1.5538,-0.516291391,0.755,1,0.06803333333333333,0.741,1,1.2428,-0.419703104,0.741,1,0.09273333333333333,0.732,1,0.9853,-0.351775956,0.732,1,0.11713333333333333,0.8,1,0.8011,-0.23025,0.8,1,0.1438,0.793,1,0.6289,-0.217150063,0.793,1,0.17023333333333335,1.028,0,0,-0.611770428,1.028,0,0.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,1.22,1,1.9281,1.5804098360655738,1.22,1,0.04066666666666666,0.689,1,1.5485,-0.550943396,0.689,1,0.06363333333333333,0.719,1,1.2354,-0.435465925,0.719,1,0.0876,0.66,1,0.9722,-0.398787879,0.66,1,0.10959999999999999,0.629,1,0.7617,-0.334658188,0.629,1,0.13056666666666666,0.651,1,0.6168,-0.222580645,0.651,1,0.15226666666666666,0.669,1,0.4898,-0.189835575,0.669,1,0.17456666666666668,0.691,1,0.3727,-0.169464544,0.691,1,0.1976,1.152,0,0,-0.323524306,1.152,0,0.23600000000000002,0,0,0,0,0,0,0
416,1,0,0,0,0,0,0,0,1.024,86,0.001,0.000976563,0.011906976744186048,1,0.034133333333333335,0.524,86,0.8198,1.5625954198473282,0.006093023255813954,1,0.0516,0.524,86,0.7885,-0.059732824,0.006093023255813954,1,0.06906666666666667,0.524,86,0.2834,-0.963931298,0.006093023255813954,1,0.08653333333333334,0.524,86,0.475,0.365648854961832,0.006093023255813954,1,0.10400000000000001,3.279,0,0,-0.144861238,3.279,0,0.2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,0,0,0,5.059,239,1.2824,0.2534888317849377,0.0211673640167364,1,0.16863333333333333,4.559,239,0.0959,-0.260254442,0.019075313807531382,1,0.3206,4.559,239,0.1664,0.015463917525773193,0.019075313807531382,1,0.47256666666666663,0.038,2,0.4885,8.476315789473684,0.019,1,0.47383333333333333,3.512,0,0,-0.139094533,3.512,0,0.5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,0,0,0,0,0,0,0,1.917,93,0.1388,0.07240479916536255,0.020612903225806452,1,0.0639,1.417,93,0.3209,0.12851093860268173,0.015236559139784946,1,0.11113333333333333,1.417,93,0.8368,0.3640790402258292,0.015236559139784946,1,0.15836666666666668,1.417,93,0.0184,-0.577558222,0.015236559139784946,1,0.2056,1.417,93,0.0059,-0.008821454,0.015236559139784946,1,0.25283333333333335,1.418,93,0.063,0.040267983074753176,0.015247311827956989,1,0.3001,1.417,93,0.4145,0.2480592801693719,0.015236559139784946,1,0.3473333333333333,1.417,93,1.1173,0.4959774170783345,0.015236559139784946,1,0.3945666666666667,2.653,0,0,-0.421145873,2.653,0,0.483,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0.975,1,1.4102,1.4463589743589742,0.975,1,0.0325,0.448,1,1.1401,-0.602901786,0.448,1,0.047433333333333334,0.431,1,0.8948,-0.569141531,0.431,1,0.0618,0.397,1,0.7041,-0.480352645,0.397,1,0.07503333333333333,0.471,1,0.5455,-0.336730361,0.471,1,0.09073333333333333,0.463,1,0.4367,-0.234989201,0.463,1,0.10616666666666667,0.475,1,0.3308,-0.222947368,0.475,1,0.12200000000000001,0.43,1,0.276,-0.12744186,0.43,1,0.13633333333333333,1.061,0,0,-0.260131951,1.061,0,0.1717,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,1.874,1,1.2314,0.6570971184631803,1.874,1,0.06246666666666667,1.417,1,0.9898,-0.170501059,1.417,1,0.10969999999999999,1.383,1,0.7783,-0.152928416,1.383,1,0.15580000000000002,1.36,1,0.6364,-0.104338235,1.36,1,0.20113333333333333,1.455,1,0.5074,-0.088659794,1.455,1,0.24963333333333332,1.431,1,0.4226,-0.059259259,1.431,1,0.29733333333333334,1.436,1,0.3213,-0.070543175,1.436,1,0.3452,1.175,0,0,-0.273446809,1.175,0,0.3843666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
