label,task_id,s0_event_type,s0_duration_ms,s0_cpu_usage,s0_io_ratio,s0_data_scope_days,s0_data_scope_area,s0_record_count,s0_export_size_kb,s1_event_type,s1_duration_ms,s1_cpu_usage,s1_io_ratio,s1_data_scope_days,s1_data_scope_area,s1_record_count,s1_export_size_kb,s2_event_type,s2_duration_ms,s2_cpu_usage,s2_io_ratio,s2_data_scope_days,s2_data_scope_area,s2_record_count,s2_export_size_kb,s3_event_type,s3_duration_ms,s3_cpu_usage,s3_io_ratio,s3_data_scope_days,s3_data_scope_area,s3_record_count,s3_export_size_kb,s4_event_type,s4_duration_ms,s4_cpu_usage,s4_io_ratio,s4_data_scope_days,s4_data_scope_area,s4_record_count,s4_export_size_kb,s5_event_type,s5_duration_ms,s5_cpu_usage,s5_io_ratio,s5_data_scope_days,s5_data_scope_area,s5_record_count,s5_export_size_kb,s6_event_type,s6_duration_ms,s6_cpu_usage,s6_io_ratio,s6_data_scope_days,s6_data_scope_area,s6_record_count,s6_export_size_kb,s7_event_type,s7_duration_ms,s7_cpu_usage,s7_io_ratio,s7_data_scope_days,s7_data_scope_area,s7_record_count,s7_export_size_kb,s8_event_type,s8_duration_ms,s8_cpu_usage,s8_io_ratio,s8_data_scope_days,s8_data_scope_area,s8_record_count,s8_export_size_kb,s9_event_type,s9_duration_ms,s9_cpu_usage,s9_io_ratio,s9_data_scope_days,s9_data_scope_area,s9_record_count,s9_export_size_kb,s10_event_type,s10_duration_ms,s10_cpu_usage,s10_io_ratio,s10_data_scope_days,s10_data_scope_area,s10_record_count,s10_export_size_kb,s11_event_type,s11_duration_ms,s11_cpu_usage,s11_io_ratio,s11_data_scope_days,s11_data_scope_area,s11_record_count,s11_export_size_kb,s12_event_type,s12_duration_ms,s12_cpu_usage,s12_io_ratio,s12_data_scope_days,s12_data_scope_area,s12_record_count,s12_export_size_kb,s13_event_type,s13_duration_ms,s13_cpu_usage,s13_io_ratio,s13_data_scope_days,s13_data_scope_area,s13_record_count,s13_export_size_kb,s14_event_type,s14_duration_ms,s14_cpu_usage,s14_io_ratio,s14_data_scope_days,s14_data_scope_area,s14_record_count,s14_export_size_kb,s15_event_type,s15_duration_ms,s15_cpu_usage,s15_io_ratio,s15_data_scope_days,s15_data_scope_area,s15_record_count,s15_export_size_kb,s16_event_type,s16_duration_ms,s16_cpu_usage,s16_io_ratio,s16_data_scope_days,s16_data_scope_area,s16_record_count,s16_export_size_kb,s17_event_type,s17_duration_ms,s17_cpu_usage,s17_io_ratio,s17_data_scope_days,s17_data_scope_area,s17_record_count,s17_export_size_kb,s18_event_type,s18_duration_ms,s18_cpu_usage,s18_io_ratio,s18_data_scope_days,s18_data_scope_area,s18_record_count,s18_export_size_kb,s19_event_type,s19_duration_ms,s19_cpu_usage,s19_io_ratio,s19_data_scope_days,s19_data_scope_area,s19_record_count,s19_export_size_kb
1,job-atk-stlth-d9718b,1,0,0.0,1.0,0,0,0,0.2939,2,0,1.336,1.0,16,800,0,1.4013,3,0.0,39.0164,0.0,0,0,30000,3.5856,5,3324.3309,52.3127,1.0063,0,0,1,0.0,5,3185.4515,61.5234,0.9919,0,0,1,3.456,5,3445.8428,82.107,0.9949,0,0,1,0.813,5,3288.402,76.2543,0.992,0,0,1,3.5494,5,3754.6056,64.2143,1.0113,0,0,1,0.0,5,4046.995,70.8776,0.996,0,0,1,0.0,5,3314.6027,60.3526,0.9886,0,0,1,1.0477,5,3242.684,61.3461,0.9857,0,0,1,1.4149,5,3349.9129,53.7448,1.0075,0,0,1,0.0,5,3444.7895,67.6384,1.0088,0,0,1,0.0,7,0.0,5.9356,1.0,0,0,0,22.5263,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-ebc663,1,0,8.6787,1.0,0,0,0,0.0,2,0,0.0,1.0,0,800,0,0.3387,3,0.0,36.4588,0.003,0,0,30000,0.0,5,4481.9423,54.001,1.0049,0,0,1,0.0,5,2657.2032,54.0405,1.0008,0,0,1,3.62,5,3838.5796,71.8581,0.9831,0,0,1,0.0,5,4662.2565,74.4656,0.9927,0,0,1,0.0,5,2877.1055,50.658,0.9969,0,0,1,0.0,5,3088.9258,46.3804,0.9945,0,0,1,1.3518,5,2957.2472,61.1935,0.9972,0,0,1,0.0,5,4125.1956,67.5155,1.0219,0,0,1,2.6055,5,4080.7783,54.0544,0.9979,0,0,1,2.5145,5,3336.1534,65.3147,1.0082,0,0,1,1.5918,7,0.0,0.0,1.0,0,0,0,19.7954,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-13b68c,1,0,6.483,1.0,0,0,0,2.3154,2,0,0.0,1.0,140,5000,0,0.0,4,1720.5576,38.9303,0.9533,0,0,5000,1.2131,4,1763.8096,42.6775,0.9495,0,0,5000,0.0,4,2081.2872,32.8865,0.956,0,0,5000,0.0,4,1715.4649,39.0629,0.9691,0,0,5000,0.0,4,1994.5806,37.8843,0.9489,0,0,5000,1.6181,4,2407.1517,31.9723,0.9719,0,0,5000,2.7201,6,0.0,0.0,1.0,0,0,0,199.1545,4,1733.2697,47.0424,0.9592,0,0,5000,0.0,4,2451.9495,46.559,0.9619,0,0,5000,0.0231,4,2110.8288,36.915,0.9501,0,0,5000,0.0,4,2195.3875,48.6797,0.9767,0,0,5000,0.0,4,2128.4698,49.6492,0.9601,0,0,5000,0.2294,6,0.0,0.0,1.0,0,0,0,199.4951,4,1722.7949,46.9653,0.9676,0,0,5000,0.0,4,2453.3594,32.89,0.9595,0,0,5000,0.0,4,2344.4852,34.7339,0.967,0,0,5000,0.0,4,1616.3108,40.635,0.9584,0,0,5000,0.0,4,2139.1256,45.9594,0.9795,0,0,5000,1.0984
1,job-atk-stlth-49e11e,1,0,0.0,1.0,0,0,0,0.0,2,0,3.5472,1.0,23,800,0,1.6642,3,0.0,26.1054,0.0008,0,0,30000,2.7479,5,3694.8601,51.5787,0.9982,0,0,1,0.0,5,3755.6075,66.4424,0.9811,0,0,1,0.3112,5,3072.3417,65.3153,0.994,0,0,1,0.5404,5,3073.2123,63.1831,1.0018,0,0,1,0.0,5,3762.3377,60.0237,0.9954,0,0,1,0.1768,5,3582.1616,60.2487,1.0099,0,0,1,0.58,5,2609.3593,80.2687,0.9963,0,0,1,0.0,5,3195.962,73.8504,0.9951,0,0,1,4.7104,5,3622.1886,64.1313,1.0132,0,0,1,0.0,5,2745.7989,66.071,1.0089,0,0,1,1.3876,7,0.0,0.0,1.0,0,0,0,18.051,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-dcefd9,1,0,0.3393,1.0,0,0,0,0.352,2,0,0.0,1.0,82,5000,0,1.187,4,1992.2405,65.51,0.945,0,0,5000,1.8475,4,2175.7615,56.3474,0.9743,0,0,5000,0.0,4,1914.8292,46.9028,0.9565,0,0,5000,0.2147,4,1827.5637,41.2269,0.9744,0,0,5000,0.0,4,1772.5721,28.3772,0.9712,0,0,5000,0.0,4,2306.2629,57.3251,0.9751,0,0,5000,0.0,6,0.0,4.9981,1.0,0,0,0,203.7222,4,1915.935,33.1153,0.9756,0,0,5000,0.0,4,2265.7114,32.5875,0.9487,0,0,5000,0.0,4,2350.3063,55.9514,0.9561,0,0,5000,0.0,4,2208.1661,53.2538,0.9668,0,0,5000,0.0,4,2123.3178,38.9811,0.964,0,0,5000,0.0,6,0.0,3.3461,1.0,0,0,0,199.2097,4,1891.5318,30.9989,0.9515,0,0,5000,0.0,4,2370.4199,51.1445,0.9482,0,0,5000,1.9674,4,2092.1742,45.8825,0.9524,0,0,5000,0.0,4,2067.6903,42.3995,0.9617,0,0,5000,0.0,4,2068.1676,36.1567,0.9538,0,0,5000,0.0
0,job-nrm-long-bf3174,1,0,0.0,1.0,0,0,0,0.0,2,0,3.1899,1.0,82,5000,0,2.3667,4,1710.8871,53.6171,0.9646,0,0,5000,0.0,4,1825.2843,68.1336,0.9693,0,0,5000,2.1681,4,1493.1411,61.5344,0.9819,0,0,5000,0.0,4,1887.9559,25.3241,0.9575,0,0,5000,0.0,4,1769.6783,38.8721,0.9577,0,0,5000,0.0,4,2008.7778,39.3976,0.9602,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,196.0173,4,2253.4769,54.9057,0.9515,0,0,5000,0.0,4,1653.057,31.542,0.9738,0,0,5000,0.0,4,2032.3866,54.8767,0.9598,0,0,5000,1.2984,4,1762.177,55.6833,0.9493,0,0,5000,0.0,4,2479.851,45.3188,0.9551,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,202.3406,4,1861.0103,39.3116,0.9645,0,0,5000,0.0,4,1683.3113,48.4202,0.9598,0,0,5000,1.1563,7,0.0,0.9498,1.0,0,0,0,10655.0314,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-8a6383,1,0,6.2134,1.0,0,0,0,0.0,2,0,6.1838,1.0,0,800,0,0.0,3,0.0,31.8243,0.0183,0,0,30000,1.4278,5,3460.953,100.0,0.9956,0,0,1,0.4828,5,3125.4206,87.0224,0.9976,0,0,1,0.0,5,3105.0804,90.8652,0.9942,0,0,1,0.0,5,4330.1014,94.3032,0.9965,0,0,1,0.0,5,3150.7387,94.8441,0.9944,0,0,1,1.446,5,3226.4197,100.0,1.0058,0,0,1,0.4262,5,3549.5483,95.2265,1.0074,0,0,1,0.0747,5,2944.2797,93.3308,1.012,0,0,1,2.3883,5,3545.5527,100.0,0.9738,0,0,1,0.0,5,4160.8224,91.0746,0.9944,0,0,1,0.0,7,0.0,3.0332,1.0,0,0,0,20.8853,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-04874c,1,0,0.0,1.0,0,0,0,3.9972,2,0,0.0,1.0,19,800,0,1.6147,3,0.0,29.1654,0.0,0,0,30000,0.0,5,3412.875,59.1882,1.001,0,0,1,0.9177,5,3525.8332,59.2294,1.0087,0,0,1,0.0,5,2957.5546,64.6257,1.0057,0,0,1,0.0,5,3811.5629,68.1082,1.0061,0,0,1,0.0,5,3898.3146,52.5429,1.0006,0,0,1,0.0,5,3426.4507,72.1747,0.9985,0,0,1,0.0,5,3640.0407,72.997,0.9808,0,0,1,0.0,5,4137.2704,72.8799,0.99,0,0,1,0.0,5,2936.368,60.9766,0.994,0,0,1,0.0,5,3173.7465,61.8857,0.9889,0,0,1,4.8405,7,0.0,0.0,1.0,0,0,0,19.75,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-rare-afc538,1,0,0.0,1.0,0,0,0,0.0,2,0,3.7115,1.0,0,300,0,1.6772,3,498.6272,29.3035,0.0106,0,0,2000,0.9313,3,567.3045,35.7968,0.0,0,0,2000,0.0,3,565.1234,42.9945,0.0153,0,0,2000,2.2984,3,670.7174,40.0688,0.0087,0,0,2000,3.5562,3,513.3581,30.5998,0.0,0,0,2000,0.0,3,539.4872,34.9635,0.0074,0,0,2000,4.2012,3,635.0973,49.0885,0.0029,0,0,2000,1.5066,3,563.5743,25.922,0.0,0,0,2000,0.0,3,386.4345,26.8136,0.0031,0,0,2000,0.0,3,511.16,49.3488,0.0003,0,0,2000,0.0,3,636.5641,25.6013,0.0004,0,0,2000,0.0,3,438.3093,47.8708,0.0092,0,0,2000,0.6526,3,498.8427,31.9483,0.0173,0,0,2000,1.0451,7,0.0,1.6893,1.0,0,0,0,12.1624,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-824d34,1,0,7.3083,1.0,0,0,0,4.5157,2,0,0.0,1.0,0,5000,0,0.0,4,2147.7575,42.3296,0.9746,0,0,5000,0.0,4,2006.72,51.6072,0.965,0,0,5000,4.0789,4,1733.596,56.1674,0.9705,0,0,5000,0.0,4,2309.0961,44.1531,0.9614,0,0,5000,1.8785,4,1749.5979,30.0004,0.9572,0,0,5000,0.0,4,1945.1389,37.4713,0.9548,0,0,5000,3.0265,6,0.0,6.7735,1.0,0,0,0,200.1175,4,2070.2523,47.7522,0.9628,0,0,5000,0.1532,4,2422.8719,51.9345,0.9519,0,0,5000,0.5903,4,2208.7448,34.9067,0.969,0,0,5000,0.0,4,2327.9924,45.1874,0.9474,0,0,5000,0.3453,4,1805.6773,29.6209,0.9677,0,0,5000,1.4102,6,0.0,0.0,1.0,0,0,0,202.2034,4,1690.3822,42.5383,0.9474,0,0,5000,0.0,4,2154.1982,41.4043,0.9724,0,0,5000,0.3507,4,1847.3698,44.5137,0.9743,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,9778.8449,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-afb2d6,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,149,5000,0,0.5978,4,1972.4217,62.5217,0.9457,0,0,5000,0.0,4,1900.7789,57.6323,0.9843,0,0,5000,0.0,4,1863.9926,59.4827,0.9623,0,0,5000,0.0,4,1799.7828,54.0807,0.9441,0,0,5000,0.9733,4,2179.6261,35.3958,0.9523,0,0,5000,1.8525,4,2310.9068,53.6551,0.9613,0,0,5000,0.3405,6,0.0,7.7602,1.0,0,0,0,201.3788,4,2105.3299,48.3553,0.9697,0,0,5000,0.82,4,2022.0061,30.6709,0.9641,0,0,5000,0.0,4,2038.9016,42.4787,0.9502,0,0,5000,1.2262,4,2176.7282,45.3527,0.9646,0,0,5000,0.0,4,1943.2689,33.3674,0.9575,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,200.3148,4,2004.4253,52.2534,0.9635,0,0,5000,0.0,4,2427.4633,66.0041,0.9567,0,0,5000,0.4704,4,1826.75,29.9852,0.945,0,0,5000,1.4554,4,2175.7777,57.0364,0.9492,0,0,5000,0.0,4,1872.7795,41.9544,0.973,0,0,5000,5.0017
1,job-atk-stlth-0418d9,1,0,0.0,1.0,0,0,0,2.401,2,0,5.6426,1.0,18,800,0,1.3652,3,0.0,41.8985,0.0112,0,0,30000,3.0805,5,3260.5418,66.6198,1.0041,0,0,1,0.0,5,3958.1096,45.8131,0.9968,0,0,1,0.0,5,2825.2461,70.8564,1.0023,0,0,1,0.0,5,3560.0213,47.717,0.9935,0,0,1,0.4145,5,3580.7696,66.4279,0.9979,0,0,1,1.0428,5,3193.0123,52.6901,0.9984,0,0,1,3.0644,5,3077.3262,66.3581,0.9904,0,0,1,0.2581,5,3377.6291,64.3027,1.0086,0,0,1,0.2417,5,3593.0252,62.2492,1.0077,0,0,1,0.0,5,3792.3211,75.8379,0.9923,0,0,1,1.8036,7,0.0,3.6882,1.0,0,0,0,20.8356,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-bf0ac1,1,0,0.4565,1.0,0,0,0,0.0,2,0,0.0,1.0,24,800,0,0.038,3,0.0,45.8276,0.0,0,0,30000,1.4529,5,3321.9807,90.8586,0.9952,0,0,1,0.2364,5,3532.1714,80.0493,0.9806,0,0,1,0.0,5,2948.8125,95.0041,0.9986,0,0,1,0.0,5,2457.1437,99.0879,0.9849,0,0,1,0.0,5,3656.2324,99.4759,0.9974,0,0,1,3.9963,5,4091.6952,80.2539,1.0024,0,0,1,0.763,5,2591.6887,90.5585,1.006,0,0,1,4.7449,5,3325.5447,99.5964,1.0064,0,0,1,0.0,5,4167.3325,86.1853,1.0015,0,0,1,0.0,5,3578.6981,92.3835,1.0115,0,0,1,1.2315,7,0.0,1.9311,1.0,0,0,0,21.5775,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-9de790,1,0,2.0154,1.0,0,0,0,1.0079,2,0,0.0,1.0,25,800,0,0.0,3,0.0,34.1771,0.0041,0,0,30000,1.2863,5,3879.1951,100.0,0.9942,0,0,1,0.0,5,3504.7335,88.6205,1.0072,0,0,1,1.3485,5,2441.4447,99.4632,1.0014,0,0,1,0.0,5,3127.8117,92.9274,0.9923,0,0,1,1.903,5,3333.188,100.0,0.9908,0,0,1,0.0,5,3004.3369,92.236,0.999,0,0,1,0.0,5,2944.43,99.744,1.0028,0,0,1,0.0,5,2821.9262,100.0,0.9989,0,0,1,4.5478,5,3545.984,86.0424,1.0116,0,0,1,0.0,5,4018.6437,96.7334,1.0118,0,0,1,2.6724,7,0.0,2.5625,1.0,0,0,0,22.8949,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-34bb85,1,0,0.4807,1.0,0,0,0,0.977,2,0,1.3428,1.0,135,5000,0,3.6926,4,1973.3259,53.3914,0.9556,0,0,5000,3.5163,4,2206.5239,35.9831,0.9763,0,0,5000,0.4869,4,2048.201,58.36,0.9851,0,0,5000,1.3236,4,2446.5336,48.093,0.966,0,0,5000,0.9174,4,1810.9804,35.4701,0.9713,0,0,5000,3.2134,4,2211.6704,61.9524,0.9416,0,0,5000,0.0976,6,0.0,6.5723,1.0,0,0,0,200.3066,4,2108.0226,31.164,0.9542,0,0,5000,0.5684,4,2127.2833,53.534,0.9511,0,0,5000,0.7507,4,2414.8712,41.9809,0.9768,0,0,5000,0.0,4,1938.51,57.1303,0.972,0,0,5000,0.6892,4,1688.7903,44.2285,0.9573,0,0,5000,0.2304,6,0.0,0.8889,1.0,0,0,0,201.2348,4,1573.8496,53.0018,0.9559,0,0,5000,0.0,4,2339.3212,47.9683,0.9718,0,0,5000,1.9114,4,1913.0107,55.698,0.9494,0,0,5000,0.4988,4,2151.8908,52.6552,0.9651,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,9565.0206
0,job-nrm-long-eea512,1,0,0.0,1.0,0,0,0,0.0,2,0,4.6308,1.0,151,5000,0,0.0,4,2330.7966,56.1933,0.9511,0,0,5000,1.3198,4,2058.1374,45.9082,0.9571,0,0,5000,4.4344,4,2351.5517,61.4963,0.954,0,0,5000,2.0432,4,2370.3054,33.0666,0.9495,0,0,5000,6.117,4,1908.1451,57.1863,0.9615,0,0,5000,0.9067,4,2129.1241,44.2312,0.9646,0,0,5000,3.2612,6,0.0,0.0,1.0,0,0,0,202.933,4,2186.8676,54.8016,0.9807,0,0,5000,1.5679,4,2172.1908,32.6834,0.9708,0,0,5000,2.8737,4,2018.6852,54.4819,0.9582,0,0,5000,0.0,4,2172.7054,28.7404,0.9569,0,0,5000,0.0,4,1952.1743,61.8438,0.9601,0,0,5000,2.1112,6,0.0,0.0,1.0,0,0,0,199.4628,7,0.0,0.0,1.0,0,0,0,10721.6226,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-489284,1,0,5.7051,1.0,0,0,0,0.0,2,0,9.3795,1.0,0,800,0,0.0,3,0.0,29.0498,0.0,0,0,30000,1.6477,5,3576.9137,90.9401,1.0059,0,0,1,1.4555,5,4037.9312,92.7629,0.9937,0,0,1,0.198,5,3802.6851,86.8907,1.027,0,0,1,0.7157,5,3099.1972,92.8199,1.0095,0,0,1,3.4905,5,4058.6422,94.9231,0.9956,0,0,1,0.0,5,3639.9622,87.6284,0.9948,0,0,1,3.992,5,2362.671,93.1941,0.995,0,0,1,0.0,5,2972.9679,98.3224,1.0094,0,0,1,3.972,5,3675.3894,90.4253,0.9989,0,0,1,0.0,5,3804.2612,98.1862,0.984,0,0,1,1.7256,7,0.0,5.4929,1.0,0,0,0,22.4057,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-5b0221,1,0,0.0,1.0,0,0,0,0.0,2,0,4.6495,1.0,179,5000,0,0.0,4,1903.9724,56.4217,0.976,0,0,5000,0.0,4,2122.8634,44.9418,0.9597,0,0,5000,0.0,4,1672.2751,35.6454,0.9702,0,0,5000,0.0,4,2157.5822,54.1544,0.9653,0,0,5000,0.0,4,2070.1013,48.0866,0.9581,0,0,5000,1.2714,4,2377.6088,53.8697,0.947,0,0,5000,0.9625,6,0.0,2.298,1.0,0,0,0,198.7739,4,2295.252,48.9044,0.9558,0,0,5000,0.0,4,2210.4199,55.008,0.9595,0,0,5000,0.9074,4,1901.385,45.0362,0.9597,0,0,5000,0.0,4,1870.6713,57.609,0.9696,0,0,5000,0.3753,4,2155.3832,45.8984,0.965,0,0,5000,2.5545,6,0.0,0.0,1.0,0,0,0,200.5461,4,1908.0718,30.8727,0.9483,0,0,5000,5.3407,4,2054.4358,49.4411,0.9686,0,0,5000,6.7996,4,1799.0943,61.3527,0.9643,0,0,5000,0.0,4,2068.2534,47.0446,0.9534,0,0,5000,0.7201,4,2427.703,49.6902,0.9567,0,0,5000,0.0
0,job-nrm-long-a785d5,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,85,5000,0,3.4451,4,2241.3532,29.1777,0.9567,0,0,5000,0.0,4,1577.8783,43.134,0.9629,0,0,5000,0.0,4,2103.6527,35.4241,0.9402,0,0,5000,1.6584,4,2141.8161,51.0479,0.9581,0,0,5000,0.0,4,2426.3203,44.6567,0.9582,0,0,5000,0.3656,4,1758.0154,30.9837,0.9563,0,0,5000,4.9637,6,0.0,17.6596,1.0,0,0,0,199.1714,4,2272.9928,22.574,0.9615,0,0,5000,5.3424,4,1595.5161,43.4691,0.9769,0,0,5000,2.0125,4,2320.8998,34.2355,0.9709,0,0,5000,0.0,4,1785.3397,28.9579,0.9455,0,0,5000,1.2366,4,1600.0139,47.0873,0.9452,0,0,5000,1.0144,6,0.0,5.4275,1.0,0,0,0,195.6161,4,1750.405,57.0574,0.9469,0,0,5000,0.1316,4,2016.102,51.9441,0.9659,0,0,5000,0.0,4,2051.6262,38.2726,0.9605,0,0,5000,3.5709,4,1822.1224,42.4031,0.9558,0,0,5000,0.0,4,1874.3079,36.802,0.9477,0,0,5000,0.0
1,job-atk-stlth-d3c813,1,0,0.8939,1.0,0,0,0,1.0537,2,0,1.2614,1.0,23,800,0,0.0,3,0.0,32.3201,0.0,0,0,30000,0.0,5,3899.9309,65.8747,1.0048,0,0,1,0.034,5,3199.821,62.5041,1.0057,0,0,1,5.2149,5,3835.5818,74.4678,1.0192,0,0,1,1.3158,5,3619.876,64.0441,0.9988,0,0,1,2.1774,5,3404.5555,71.9209,0.985,0,0,1,0.0,5,3084.0105,64.4125,0.9819,0,0,1,0.8493,5,3373.0639,61.7451,0.9965,0,0,1,3.8868,5,3632.1706,59.5119,1.021,0,0,1,0.7532,5,3345.0486,50.8479,0.994,0,0,1,0.0,5,3123.9854,70.6237,0.9961,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,15.0526,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-1ca6de,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,123,5000,0,0.0,4,1692.121,56.4043,0.9501,0,0,5000,0.2313,4,1806.1677,45.8141,0.9376,0,0,5000,0.0,4,1967.9767,27.3989,0.9514,0,0,5000,1.884,4,1889.9608,34.5679,0.9437,0,0,5000,2.899,4,2093.2737,66.7524,0.9636,0,0,5000,1.4661,4,1919.6265,49.8803,0.9461,0,0,5000,2.8283,6,0.0,1.398,1.0,0,0,0,199.4062,4,2214.6918,38.2418,0.952,0,0,5000,0.0,4,1764.609,37.9617,0.9553,0,0,5000,0.1771,4,2369.0425,66.643,0.9724,0,0,5000,0.0,4,2204.311,55.3123,0.9487,0,0,5000,0.0,4,2369.6221,45.8085,0.9574,0,0,5000,3.3993,6,0.0,2.3679,1.0,0,0,0,199.5778,7,0.0,4.4082,1.0,0,0,0,10482.5574,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-49928c,1,0,6.1932,1.0,0,0,0,2.306,2,0,8.1203,1.0,93,5000,0,0.0,4,2084.4687,39.7816,0.9692,0,0,5000,0.0,4,1857.7547,58.8886,0.9575,0,0,5000,0.0,4,2022.7453,43.9167,0.9614,0,0,5000,0.9891,4,2198.4762,47.4823,0.9498,0,0,5000,2.911,4,1907.2253,40.8392,0.936,0,0,5000,2.9681,4,2081.6167,35.4609,0.9717,0,0,5000,0.0,6,0.0,5.5448,1.0,0,0,0,199.7324,4,2112.5592,27.9316,0.9529,0,0,5000,4.2635,4,1878.2598,39.0235,0.9491,0,0,5000,2.8831,4,2137.4035,39.5367,0.9608,0,0,5000,2.4321,4,1950.5045,41.9614,0.9562,0,0,5000,2.3105,4,1870.0848,37.3414,0.968,0,0,5000,2.4131,6,0.0,1.4688,1.0,0,0,0,202.3354,4,1852.8592,29.0815,0.9634,0,0,5000,0.4608,4,1835.5309,58.275,0.9622,0,0,5000,1.5738,4,1810.4862,46.8297,0.9528,0,0,5000,0.1503,4,2358.1344,44.2121,0.9565,0,0,5000,0.0,4,2029.8192,28.2868,0.9717,0,0,5000,1.8721
