session_id,label,client_type,step_0_delta_time,step_0_cumulative_time,step_0_is_TRAINING_START,step_0_is_TRAINING_EPOCH,step_0_is_TRAINING_END,step_0_is_UPLOAD_SUCCESS,step_0_is_ATTACK_START,step_0_is_ATTACK_INIT,step_0_is_ATTACK_ITERATION,step_0_is_FILE_IO,step_0_is_UPLOAD_ATTEMPT,step_0_is_UPLOAD_DELAY,step_0_log_level,step_0_loss_value,step_0_loss_type,step_0_iteration_count,step_1_delta_time,step_1_cumulative_time,step_1_is_TRAINING_START,step_1_is_TRAINING_EPOCH,step_1_is_TRAINING_END,step_1_is_UPLOAD_SUCCESS,step_1_is_ATTACK_START,step_1_is_ATTACK_INIT,step_1_is_ATTACK_ITERATION,step_1_is_FILE_IO,step_1_is_UPLOAD_ATTEMPT,step_1_is_UPLOAD_DELAY,step_1_log_level,step_1_loss_value,step_1_loss_type,step_1_iteration_count,step_2_delta_time,step_2_cumulative_time,step_2_is_TRAINING_START,step_2_is_TRAINING_EPOCH,step_2_is_TRAINING_END,step_2_is_UPLOAD_SUCCESS,step_2_is_ATTACK_START,step_2_is_ATTACK_INIT,step_2_is_ATTACK_ITERATION,step_2_is_FILE_IO,step_2_is_UPLOAD_ATTEMPT,step_2_is_UPLOAD_DELAY,step_2_log_level,step_2_loss_value,step_2_loss_type,step_2_iteration_count,step_3_delta_time,step_3_cumulative_time,step_3_is_TRAINING_START,step_3_is_TRAINING_EPOCH,step_3_is_TRAINING_END,step_3_is_UPLOAD_SUCCESS,step_3_is_ATTACK_START,step_3_is_ATTACK_INIT,step_3_is_ATTACK_ITERATION,step_3_is_FILE_IO,step_3_is_UPLOAD_ATTEMPT,step_3_is_UPLOAD_DELAY,step_3_log_level,step_3_loss_value,step_3_loss_type,step_3_iteration_count,step_4_delta_time,step_4_cumulative_time,step_4_is_TRAINING_START,step_4_is_TRAINING_EPOCH,step_4_is_TRAINING_END,step_4_is_UPLOAD_SUCCESS,step_4_is_ATTACK_START,step_4_is_ATTACK_INIT,step_4_is_ATTACK_ITERATION,step_4_is_FILE_IO,step_4_is_UPLOAD_ATTEMPT,step_4_is_UPLOAD_DELAY,step_4_log_level,step_4_loss_value,step_4_loss_type,step_4_iteration_count,step_5_delta_time,step_5_cumulative_time,step_5_is_TRAINING_START,step_5_is_TRAINING_EPOCH,step_5_is_TRAINING_END,step_5_is_UPLOAD_SUCCESS,step_5_is_ATTACK_START,step_5_is_ATTACK_INIT,step_5_is_ATTACK_ITERATION,step_5_is_FILE_IO,step_5_is_UPLOAD_ATTEMPT,step_5_is_UPLOAD_DELAY,step_5_log_level,step_5_loss_value,step_5_loss_type,step_5_iteration_count,step_6_delta_time,step_6_cumulative_time,step_6_is_TRAINING_START,step_6_is_TRAINING_EPOCH,step_6_is_TRAINING_END,step_6_is_UPLOAD_SUCCESS,step_6_is_ATTACK_START,step_6_is_ATTACK_INIT,step_6_is_ATTACK_ITERATION,step_6_is_FILE_IO,step_6_is_UPLOAD_ATTEMPT,step_6_is_UPLOAD_DELAY,step_6_log_level,step_6_loss_value,step_6_loss_type,step_6_iteration_count,step_7_delta_time,step_7_cumulative_time,step_7_is_TRAINING_START,step_7_is_TRAINING_EPOCH,step_7_is_TRAINING_END,step_7_is_UPLOAD_SUCCESS,step_7_is_ATTACK_START,step_7_is_ATTACK_INIT,step_7_is_ATTACK_ITERATION,step_7_is_FILE_IO,step_7_is_UPLOAD_ATTEMPT,step_7_is_UPLOAD_DELAY,step_7_log_level,step_7_loss_value,step_7_loss_type,step_7_iteration_count,step_8_delta_time,step_8_cumulative_time,step_8_is_TRAINING_START,step_8_is_TRAINING_EPOCH,step_8_is_TRAINING_END,step_8_is_UPLOAD_SUCCESS,step_8_is_ATTACK_START,step_8_is_ATTACK_INIT,step_8_is_ATTACK_ITERATION,step_8_is_FILE_IO,step_8_is_UPLOAD_ATTEMPT,step_8_is_UPLOAD_DELAY,step_8_log_level,step_8_loss_value,step_8_loss_type,step_8_iteration_count,step_9_delta_time,step_9_cumulative_time,step_9_is_TRAINING_START,step_9_is_TRAINING_EPOCH,step_9_is_TRAINING_END,step_9_is_UPLOAD_SUCCESS,step_9_is_ATTACK_START,step_9_is_ATTACK_INIT,step_9_is_ATTACK_ITERATION,step_9_is_FILE_IO,step_9_is_UPLOAD_ATTEMPT,step_9_is_UPLOAD_DELAY,step_9_log_level,step_9_loss_value,step_9_loss_type,step_9_iteration_count,step_10_delta_time,step_10_cumulative_time,step_10_is_TRAINING_START,step_10_is_TRAINING_EPOCH,step_10_is_TRAINING_END,step_10_is_UPLOAD_SUCCESS,step_10_is_ATTACK_START,step_10_is_ATTACK_INIT,step_10_is_ATTACK_ITERATION,step_10_is_FILE_IO,step_10_is_UPLOAD_ATTEMPT,step_10_is_UPLOAD_DELAY,step_10_log_level,step_10_loss_value,step_10_loss_type,step_10_iteration_count,step_11_delta_time,step_11_cumulative_time,step_11_is_TRAINING_START,step_11_is_TRAINING_EPOCH,step_11_is_TRAINING_END,step_11_is_UPLOAD_SUCCESS,step_11_is_ATTACK_START,step_11_is_ATTACK_INIT,step_11_is_ATTACK_ITERATION,step_11_is_FILE_IO,step_11_is_UPLOAD_ATTEMPT,step_11_is_UPLOAD_DELAY,step_11_log_level,step_11_loss_value,step_11_loss_type,step_11_iteration_count,step_12_delta_time,step_12_cumulative_time,step_12_is_TRAINING_START,step_12_is_TRAINING_EPOCH,step_12_is_TRAINING_END,step_12_is_UPLOAD_SUCCESS,step_12_is_ATTACK_START,step_12_is_ATTACK_INIT,step_12_is_ATTACK_ITERATION,step_12_is_FILE_IO,step_12_is_UPLOAD_ATTEMPT,step_12_is_UPLOAD_DELAY,step_12_log_level,step_12_loss_value,step_12_loss_type,step_12_iteration_count
78,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.84,4.09,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.161,6.251,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.138,8.389,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.989,11.378,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.515,13.893,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.279,17.172,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.019,19.191,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,19.691,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.347,21.038,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,21.538,0,0,0,0,0,0,0,0,0,1,2,0,0,0
79,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.442,0.442,0,1,0,0,0,0,0,0,0,0,0,2.1201,1,0.01,0.341,0.783,0,1,0,0,0,0,0,0,0,0,0,1.5097,1,0.02,0.276,1.059,0,1,0,0,0,0,0,0,0,0,0,1.1022,1,0.03,0.271,1.33,0,1,0,0,0,0,0,0,0,0,0,0.815,1,0.04,0.326,1.656,0,1,0,0,0,0,0,0,0,0,0,0.6148,1,0.05,0.1,1.756,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.524,0.524,0,1,0,0,0,0,0,0,0,0,0,2.1387,1,0.01,0.28,0.804,0,1,0,0,0,0,0,0,0,0,0,1.5455,1,0.02,0.312,1.116,0,1,0,0,0,0,0,0,0,0,0,1.1117,1,0.03,0.273,1.389,0,1,0,0,0,0,0,0,0,0,0,0.8226,1,0.04,0.309,1.698,0,1,0,0,0,0,0,0,0,0,0,0.6077,1,0.05,0.1,1.798,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.898,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.404,0.404,0,1,0,0,0,0,0,0,0,0,0,2.1372,1,0.01,0.212,0.616,0,1,0,0,0,0,0,0,0,0,0,1.5396,1,0.02,0.392,1.008,0,1,0,0,0,0,0,0,0,0,0,1.1246,1,0.03,0.332,1.34,0,1,0,0,0,0,0,0,0,0,0,0.8313,1,0.04,0.393,1.733,0,1,0,0,0,0,0,0,0,0,0,0.5935,1,0.05,0.1,1.833,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.933,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.535,0.535,0,1,0,0,0,0,0,0,0,0,0,2.1326,1,0.01,0.282,0.817,0,1,0,0,0,0,0,0,0,0,0,1.5109,1,0.02,0.353,1.17,0,1,0,0,0,0,0,0,0,0,0,1.0967,1,0.03,0.291,1.461,0,1,0,0,0,0,0,0,0,0,0,0.8064,1,0.04,0.297,1.758,0,1,0,0,0,0,0,0,0,0,0,0.5814,1,0.05,0.1,1.858,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.958,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.494,0.494,0,1,0,0,0,0,0,0,0,0,0,2.1301,1,0.01,0.256,0.75,0,1,0,0,0,0,0,0,0,0,0,1.5179,1,0.02,0.397,1.147,0,1,0,0,0,0,0,0,0,0,0,1.0866,1,0.03,0.287,1.434,0,1,0,0,0,0,0,0,0,0,0,0.789,1,0.04,0.399,1.833,0,1,0,0,0,0,0,0,0,0,0,0.5731,1,0.05,0.1,1.933,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.033,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.407,0.407,0,1,0,0,0,0,0,0,0,0,0,2.1423,1,0.01,0.383,0.79,0,1,0,0,0,0,0,0,0,0,0,1.5293,1,0.02,0.252,1.042,0,1,0,0,0,0,0,0,0,0,0,1.0827,1,0.03,0.322,1.364,0,1,0,0,0,0,0,0,0,0,0,0.8052,1,0.04,0.258,1.622,0,1,0,0,0,0,0,0,0,0,0,0.5861,1,0.05,0.1,1.722,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.822,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.484,0.484,0,1,0,0,0,0,0,0,0,0,0,2.1485,1,0.01,0.271,0.755,0,1,0,0,0,0,0,0,0,0,0,1.5242,1,0.02,0.266,1.021,0,1,0,0,0,0,0,0,0,0,0,1.1042,1,0.03,0.321,1.342,0,1,0,0,0,0,0,0,0,0,0,0.8013,1,0.04,0.294,1.636,0,1,0,0,0,0,0,0,0,0,0,0.5869,1,0.05,0.1,1.736,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.467,3.717,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.812,7.529,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.645,11.174,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.898,14.072,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.472,16.544,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.711,19.255,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.836,22.091,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.591,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.215,23.806,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,24.306,0,0,0,0,0,0,0,0,0,1,2,0,0,0
87,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.567,0.567,0,1,0,0,0,0,0,0,0,0,0,2.1252,1,0.01,0.333,0.9,0,1,0,0,0,0,0,0,0,0,0,1.5349,1,0.02,0.287,1.187,0,1,0,0,0,0,0,0,0,0,0,1.1027,1,0.03,0.309,1.496,0,1,0,0,0,0,0,0,0,0,0,0.8168,1,0.04,0.331,1.827,0,1,0,0,0,0,0,0,0,0,0,0.6016,1,0.05,0.1,1.927,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.027,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.639,2.889,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.287,5.176,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.996,9.172,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.496,11.668,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.273,13.941,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.091,16.032,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.314,18.346,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,18.846,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.35,21.196,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,21.696,0,0,0,0,0,0,0,0,0,1,2,0,0,0
89,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.437,0.437,0,1,0,0,0,0,0,0,0,0,0,2.1137,1,0.01,0.231,0.668,0,1,0,0,0,0,0,0,0,0,0,1.5143,1,0.02,0.239,0.907,0,1,0,0,0,0,0,0,0,0,0,1.0907,1,0.03,0.397,1.304,0,1,0,0,0,0,0,0,0,0,0,0.7932,1,0.04,0.363,1.667,0,1,0,0,0,0,0,0,0,0,0,0.5665,1,0.05,0.1,1.767,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.867,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.474,0.474,0,1,0,0,0,0,0,0,0,0,0,2.1228,1,0.01,0.369,0.843,0,1,0,0,0,0,0,0,0,0,0,1.5276,1,0.02,0.245,1.088,0,1,0,0,0,0,0,0,0,0,0,1.0828,1,0.03,0.226,1.314,0,1,0,0,0,0,0,0,0,0,0,0.8013,1,0.04,0.379,1.693,0,1,0,0,0,0,0,0,0,0,0,0.5975,1,0.05,0.1,1.793,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.893,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.446,0.446,0,1,0,0,0,0,0,0,0,0,0,2.117,1,0.01,0.36,0.806,0,1,0,0,0,0,0,0,0,0,0,1.5164,1,0.02,0.389,1.195,0,1,0,0,0,0,0,0,0,0,0,1.0866,1,0.03,0.325,1.52,0,1,0,0,0,0,0,0,0,0,0,0.8086,1,0.04,0.363,1.883,0,1,0,0,0,0,0,0,0,0,0,0.6115,1,0.05,0.1,1.983,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.083,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463,0.463,0,1,0,0,0,0,0,0,0,0,0,2.1208,1,0.01,0.309,0.772,0,1,0,0,0,0,0,0,0,0,0,1.5113,1,0.02,0.359,1.131,0,1,0,0,0,0,0,0,0,0,0,1.072,1,0.03,0.376,1.507,0,1,0,0,0,0,0,0,0,0,0,0.7743,1,0.04,0.374,1.881,0,1,0,0,0,0,0,0,0,0,0,0.5866,1,0.05,0.1,1.981,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.081,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.532,0.532,0,1,0,0,0,0,0,0,0,0,0,2.1147,1,0.01,0.218,0.75,0,1,0,0,0,0,0,0,0,0,0,1.5032,1,0.02,0.353,1.103,0,1,0,0,0,0,0,0,0,0,0,1.1008,1,0.03,0.395,1.498,0,1,0,0,0,0,0,0,0,0,0,0.8077,1,0.04,0.365,1.863,0,1,0,0,0,0,0,0,0,0,0,0.6118,1,0.05,0.1,1.963,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.063,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.417,0.417,0,1,0,0,0,0,0,0,0,0,0,2.1387,1,0.01,0.336,0.753,0,1,0,0,0,0,0,0,0,0,0,1.5209,1,0.02,0.338,1.091,0,1,0,0,0,0,0,0,0,0,0,1.0787,1,0.03,0.23,1.321,0,1,0,0,0,0,0,0,0,0,0,0.7657,1,0.04,0.243,1.564,0,1,0,0,0,0,0,0,0,0,0,0.5464,1,0.05,0.1,1.664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.764,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.425,0.425,0,1,0,0,0,0,0,0,0,0,0,2.1252,1,0.01,0.33,0.755,0,1,0,0,0,0,0,0,0,0,0,1.53,1,0.02,0.321,1.076,0,1,0,0,0,0,0,0,0,0,0,1.0947,1,0.03,0.394,1.47,0,1,0,0,0,0,0,0,0,0,0,0.7784,1,0.04,0.227,1.697,0,1,0,0,0,0,0,0,0,0,0,0.5907,1,0.05,0.1,1.797,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.897,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.448,0.448,0,1,0,0,0,0,0,0,0,0,0,2.1359,1,0.01,0.355,0.803,0,1,0,0,0,0,0,0,0,0,0,1.5206,1,0.02,0.249,1.052,0,1,0,0,0,0,0,0,0,0,0,1.0813,1,0.03,0.346,1.398,0,1,0,0,0,0,0,0,0,0,0,0.7751,1,0.04,0.21,1.608,0,1,0,0,0,0,0,0,0,0,0,0.5703,1,0.05,0.1,1.708,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.808,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.486,0.486,0,1,0,0,0,0,0,0,0,0,0,2.1379,1,0.01,0.23,0.716,0,1,0,0,0,0,0,0,0,0,0,1.5293,1,0.02,0.203,0.919,0,1,0,0,0,0,0,0,0,0,0,1.1102,1,0.03,0.339,1.258,0,1,0,0,0,0,0,0,0,0,0,0.7995,1,0.04,0.292,1.55,0,1,0,0,0,0,0,0,0,0,0,0.5885,1,0.05,0.1,1.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.607,2.857,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.296,5.153,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.042,7.195,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.717,9.912,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.42,12.332,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.244,14.576,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.839,18.415,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,18.915,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.578,21.493,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,21.993,0,0,0,0,0,0,0,0,0,1,2,0,0,0
99,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.742,2.992,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.661,6.653,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.554,10.207,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.877,14.084,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.356,17.44,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.324,20.764,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.778,24.542,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,25.042,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.743,27.785,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,28.285,0,0,0,0,0,0,0,0,0,1,2,0,0,0
100,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,0.435,0,1,0,0,0,0,0,0,0,0,0,2.1179,1,0.01,0.394,0.829,0,1,0,0,0,0,0,0,0,0,0,1.521,1,0.02,0.291,1.12,0,1,0,0,0,0,0,0,0,0,0,1.0817,1,0.03,0.243,1.363,0,1,0,0,0,0,0,0,0,0,0,0.7972,1,0.04,0.306,1.669,0,1,0,0,0,0,0,0,0,0,0,0.5847,1,0.05,0.1,1.769,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.869,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
