label,len,t0_event,t0_dur,t0_cpu,t0_io,t0_days,t0_area,t0_rec,t0_exp,t1_event,t1_dur,t1_cpu,t1_io,t1_days,t1_area,t1_rec,t1_exp,t2_event,t2_dur,t2_cpu,t2_io,t2_days,t2_area,t2_rec,t2_exp,t3_event,t3_dur,t3_cpu,t3_io,t3_days,t3_area,t3_rec,t3_exp,t4_event,t4_dur,t4_cpu,t4_io,t4_days,t4_area,t4_rec,t4_exp,t5_event,t5_dur,t5_cpu,t5_io,t5_days,t5_area,t5_rec,t5_exp,t6_event,t6_dur,t6_cpu,t6_io,t6_days,t6_area,t6_rec,t6_exp,t7_event,t7_dur,t7_cpu,t7_io,t7_days,t7_area,t7_rec,t7_exp,t8_event,t8_dur,t8_cpu,t8_io,t8_days,t8_area,t8_rec,t8_exp,t9_event,t9_dur,t9_cpu,t9_io,t9_days,t9_area,t9_rec,t9_exp,t10_event,t10_dur,t10_cpu,t10_io,t10_days,t10_area,t10_rec,t10_exp,t11_event,t11_dur,t11_cpu,t11_io,t11_days,t11_area,t11_rec,t11_exp,t12_event,t12_dur,t12_cpu,t12_io,t12_days,t12_area,t12_rec,t12_exp,t13_event,t13_dur,t13_cpu,t13_io,t13_days,t13_area,t13_rec,t13_exp,t14_event,t14_dur,t14_cpu,t14_io,t14_days,t14_area,t14_rec,t14_exp,t15_event,t15_dur,t15_cpu,t15_io,t15_days,t15_area,t15_rec,t15_exp,t16_event,t16_dur,t16_cpu,t16_io,t16_days,t16_area,t16_rec,t16_exp,t17_event,t17_dur,t17_cpu,t17_io,t17_days,t17_area,t17_rec,t17_exp,t18_event,t18_dur,t18_cpu,t18_io,t18_days,t18_area,t18_rec,t18_exp,t19_event,t19_dur,t19_cpu,t19_io,t19_days,t19_area,t19_rec,t19_exp
1,7,1,0,12.324,1.0,0,0,0,0.0,2,0,14.484,1.0,10,200,0,9.247,3,0.0,15.488,0.0,0,0,20000,23.5,5,5582.704,91.712,1.0,0,0,1,8.739,5,3103.439,100.0,1.0,0,0,1,5.785,5,3338.566,100.0,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,14.595,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,24,1,0,0.0,1.0,0,0,0,13.016,2,0,0.0,1.0,142,5000,0,0.0,4,1643.199,38.124,0.809,0,0,5000,10.721,4,1667.345,77.297,0.977,0,0,5000,2.724,4,1880.319,31.491,0.866,0,0,5000,0.0,4,1437.909,23.822,0.917,0,0,5000,0.0,4,1824.266,38.421,0.868,0,0,5000,0.0,4,2379.423,20.522,0.968,0,0,5000,0.0,4,1863.093,68.763,0.852,0,0,5000,0.0,4,1538.828,74.683,0.86,0,0,5000,0.0,4,2465.384,50.952,0.894,0,0,5000,0.0,4,2358.656,93.427,0.936,0,0,5000,0.0,4,1448.045,39.906,0.924,0,0,5000,11.721,4,1922.022,44.719,0.957,0,0,5000,0.0,4,2376.967,31.749,0.874,0,0,5000,16.686,4,1342.331,49.949,0.823,0,0,5000,0.0,4,1944.604,37.369,0.933,0,0,5000,1.134,4,1487.943,63.684,0.904,0,0,5000,0.0,4,1294.536,62.653,0.932,0,0,5000,2.444,4,2503.163,62.874,0.891,0,0,5000,0.0
0,9,1,0,16.398,1.0,0,0,0,4.666,2,0,0.0,1.0,12,246,0,0.0,3,0.0,70.458,0.002,0,0,10000,8.603,5,2693.456,68.943,1.0,0,0,1,0.0,5,3322.163,72.956,1.0,0,0,1,9.631,5,2408.679,97.303,1.0,0,0,1,16.775,5,3162.619,98.486,1.0,0,0,1,3.311,5,5390.983,91.638,1.0,0,0,1,24.659,7,0.0,6.997,1.0,0,0,0,24.834,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,32,1,0,0.0,1.0,0,0,0,0.0,2,0,7.058,1.0,72,5000,0,0.0,4,2357.371,58.715,0.84,0,0,5000,3.632,4,2234.776,81.784,0.861,0,0,5000,12.239,4,1676.754,74.22,0.914,0,0,5000,4.188,4,2241.101,11.069,0.857,0,0,5000,0.0,4,1571.56,47.735,0.802,0,0,5000,14.369,4,2172.416,61.035,0.885,0,0,5000,1.271,4,1690.453,39.609,0.814,0,0,5000,13.32,4,1658.261,42.467,0.871,0,0,5000,0.0,4,1926.686,67.809,0.914,0,0,5000,0.0,4,2405.15,55.898,0.837,0,0,5000,0.0,4,2485.717,79.538,0.801,0,0,5000,0.0,4,1957.575,53.996,0.915,0,0,5000,0.0,4,1879.738,70.573,0.895,0,0,5000,0.0,4,2011.367,38.193,0.854,0,0,5000,0.0,4,2413.546,48.088,0.914,0,0,5000,0.0,4,1631.499,30.046,0.818,0,0,5000,0.0,4,1710.953,30.213,0.832,0,0,5000,10.749,4,1915.275,58.375,0.89,0,0,5000,0.0
0,42,1,0,28.644,1.0,0,0,0,0.0,2,0,0.0,1.0,0,5000,0,0.0,4,2369.468,69.628,0.864,0,0,5000,8.155,4,2669.744,64.052,0.874,0,0,5000,0.0,4,2134.483,45.688,0.958,0,0,5000,0.0,4,2034.115,71.362,0.929,0,0,5000,6.728,4,2836.138,67.12,0.922,0,0,5000,0.0,4,2000.264,60.856,0.879,0,0,5000,0.815,4,1947.849,53.202,0.831,0,0,5000,11.141,4,1827.78,32.172,0.815,0,0,5000,0.0,4,2951.631,80.304,0.903,0,0,5000,7.166,4,2040.374,26.254,0.878,0,0,5000,12.529,4,1944.747,47.544,0.878,0,0,5000,0.0,4,2193.474,71.877,0.932,0,0,5000,4.269,4,1720.983,56.35,0.84,0,0,5000,0.0,4,2164.6,29.4,0.871,0,0,5000,12.025,4,2366.776,94.196,0.954,0,0,5000,0.0,4,1708.601,18.476,0.894,0,0,5000,3.787,4,2134.686,81.943,0.846,0,0,5000,0.0,4,2468.534,67.827,0.892,0,0,5000,0.0
1,7,1,0,7.231,1.0,0,0,0,9.942,2,0,10.748,1.0,10,200,0,13.804,3,0.0,15.056,0.0,0,0,20000,0.0,5,3079.665,95.713,1.0,0,0,1,2.874,5,4537.714,85.771,1.0,0,0,1,1.28,5,3491.993,100.0,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,9.449,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,0.0,1.0,0,0,0,2.283,2,0,4.844,1.0,10,200,0,0.0,3,0.0,38.346,0.0,0,0,20000,9.107,5,3731.603,90.063,1.0,0,0,1,0.0,5,4753.903,100.0,1.0,0,0,1,0.0,5,3871.085,73.346,1.0,0,0,1,0.68,7,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,0,467,0,12.415,3,0.0,40.221,0.001,0,0,10000,9.224,5,3597.895,83.543,1.0,0,0,1,7.481,5,5917.009,71.986,1.0,0,0,1,0.025,5,3954.102,85.762,1.0,0,0,1,4.063,5,4284.549,79.078,1.0,0,0,1,0.0,5,2840.962,77.908,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,26.655,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,27,1,0,0.0,1.0,0,0,0,7.41,2,0,13.375,1.0,31,5000,0,5.38,4,1596.885,54.446,0.922,0,0,5000,0.0,4,2495.943,36.255,0.965,0,0,5000,0.0,4,1938.574,0.0,0.822,0,0,5000,0.0,4,2436.231,45.769,0.96,0,0,5000,11.226,4,1418.514,39.011,0.919,0,0,5000,0.0,4,1843.155,34.157,0.834,0,0,5000,6.852,4,2210.182,37.055,0.925,0,0,5000,0.0,4,1769.334,35.657,0.917,0,0,5000,1.938,4,2040.929,90.071,0.809,0,0,5000,0.0,4,2028.078,24.978,0.881,0,0,5000,6.678,4,1710.184,28.625,0.916,0,0,5000,1.164,4,2455.177,38.436,0.914,0,0,5000,11.498,4,2472.456,75.946,0.843,0,0,5000,0.0,4,2374.761,46.404,0.831,0,0,5000,4.698,4,2733.574,37.009,0.926,0,0,5000,13.748,4,2159.796,22.352,0.941,0,0,5000,18.865,4,1576.472,68.737,0.816,0,0,5000,20.306,4,1991.631,50.777,0.837,0,0,5000,2.133
1,7,1,0,10.79,1.0,0,0,0,0.0,2,0,0.0,1.0,10,200,0,10.777,3,0.0,36.523,0.001,0,0,20000,2.68,5,3883.133,94.676,1.0,0,0,1,0.0,5,3003.454,100.0,1.0,0,0,1,14.015,5,3516.84,98.778,1.0,0,0,1,0.0,7,0.0,18.852,1.0,0,0,0,10.241,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,4,380,0,0.0,3,0.0,27.114,0.002,0,0,10000,0.0,5,2853.372,73.394,1.0,0,0,1,0.0,5,1980.048,86.847,1.0,0,0,1,3.693,5,2642.266,100.0,1.0,0,0,1,0.495,5,1975.901,84.08,1.0,0,0,1,23.458,5,3090.186,88.912,1.0,0,0,1,2.573,7,0.0,38.184,1.0,0,0,0,8.245,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,21,1,0,12.585,1.0,0,0,0,0.0,2,0,13.367,1.0,226,5000,0,24.298,4,2425.678,45.197,0.94,0,0,5000,0.0,4,1858.305,96.557,0.826,0,0,5000,5.872,4,1197.945,77.281,0.843,0,0,5000,6.056,4,1369.042,18.685,0.967,0,0,5000,14.668,4,1635.781,12.838,0.815,0,0,5000,2.075,4,1929.855,37.473,0.859,0,0,5000,0.0,4,2384.647,51.108,0.938,0,0,5000,3.472,4,2893.061,44.996,0.828,0,0,5000,12.054,4,1715.42,34.774,0.968,0,0,5000,0.0,4,2389.841,24.994,0.853,0,0,5000,9.499,4,2183.712,17.552,0.93,0,0,5000,0.0,4,1772.156,79.31,0.959,0,0,5000,2.088,4,1233.064,38.209,0.843,0,0,5000,2.431,4,2317.57,38.634,0.839,0,0,5000,0.0,4,1831.526,34.967,0.942,0,0,5000,0.0,4,2225.943,56.6,0.962,0,0,5000,0.0,4,2873.85,53.958,0.89,0,0,5000,0.0,4,1914.803,54.274,0.945,0,0,5000,0.0
0,35,1,0,1.025,1.0,0,0,0,0.0,2,0,17.711,1.0,0,5000,0,0.479,4,2665.236,45.282,0.8,0,0,5000,0.0,4,1241.307,46.821,0.91,0,0,5000,0.0,4,1525.334,38.634,0.823,0,0,5000,0.0,4,2573.32,41.855,0.843,0,0,5000,0.0,4,1501.965,37.44,0.887,0,0,5000,10.936,4,1566.383,64.381,0.804,0,0,5000,0.0,4,2058.635,22.411,0.907,0,0,5000,7.724,4,1658.893,26.41,0.812,0,0,5000,14.195,4,2004.592,40.716,0.974,0,0,5000,22.587,4,2748.886,55.925,0.864,0,0,5000,21.68,4,2480.091,63.793,0.862,0,0,5000,0.0,4,2283.412,40.19,0.886,0,0,5000,0.0,4,1942.26,21.882,0.876,0,0,5000,1.02,4,2525.362,62.116,0.944,0,0,5000,14.592,4,1502.623,65.183,0.8,0,0,5000,1.197,4,1895.928,59.08,0.816,0,0,5000,9.787,4,1737.937,73.669,0.98,0,0,5000,2.801,4,1941.716,31.49,0.971,0,0,5000,0.0
0,9,1,0,0.059,1.0,0,0,0,0.0,2,0,0.228,1.0,14,361,0,0.0,3,0.0,62.5,0.001,0,0,10000,10.108,5,2392.707,100.0,1.0,0,0,1,0.0,5,2347.533,88.764,1.0,0,0,1,0.0,5,4087.659,68.809,1.0,0,0,1,17.045,5,5085.499,72.58,1.0,0,0,1,2.381,5,3106.012,81.909,1.0,0,0,1,13.21,7,0.0,1.226,1.0,0,0,0,2.585,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,36,1,0,0.0,1.0,0,0,0,12.632,2,0,9.965,1.0,152,5000,0,1.72,4,1686.018,44.185,0.88,0,0,5000,0.0,4,2219.449,35.92,0.926,0,0,5000,0.0,4,1997.349,53.505,0.953,0,0,5000,7.958,4,2927.583,66.168,0.844,0,0,5000,4.566,4,2889.785,25.359,0.929,0,0,5000,0.117,4,2144.726,49.57,0.975,0,0,5000,0.591,4,2061.749,36.106,0.941,0,0,5000,0.0,4,1465.669,37.286,0.905,0,0,5000,0.0,4,1763.331,46.667,0.912,0,0,5000,3.925,4,2554.783,51.97,0.849,0,0,5000,5.443,4,2601.496,6.225,0.94,0,0,5000,7.797,4,2065.475,46.967,0.899,0,0,5000,0.0,4,2333.644,34.982,0.831,0,0,5000,6.965,4,2369.837,52.102,0.954,0,0,5000,34.954,4,1786.084,60.246,0.809,0,0,5000,8.749,4,1840.855,36.447,0.811,0,0,5000,0.0,4,2206.262,35.21,0.929,0,0,5000,0.0,4,1915.667,39.926,0.956,0,0,5000,0.0
0,39,1,0,0.0,1.0,0,0,0,1.146,2,0,2.546,1.0,237,5000,0,0.0,4,2437.393,61.984,0.861,0,0,5000,4.512,4,1629.213,64.309,0.898,0,0,5000,0.0,4,1774.923,40.483,0.884,0,0,5000,2.921,4,2729.143,36.683,0.823,0,0,5000,4.897,4,1976.293,37.695,0.892,0,0,5000,0.0,4,2058.222,56.623,0.954,0,0,5000,18.259,4,2052.345,23.5,0.906,0,0,5000,9.624,4,2518.007,52.673,0.857,0,0,5000,17.45,4,1933.207,48.762,0.803,0,0,5000,1.147,4,1536.667,44.883,0.864,0,0,5000,0.0,4,2548.617,75.536,0.932,0,0,5000,17.761,4,1914.324,46.326,0.974,0,0,5000,14.149,4,1737.897,42.107,0.887,0,0,5000,0.0,4,1298.606,50.872,0.857,0,0,5000,0.0,4,1732.679,62.924,0.891,0,0,5000,0.0,4,2273.549,38.13,0.88,0,0,5000,3.171,4,1124.349,38.79,0.907,0,0,5000,0.0,4,2153.235,83.892,0.94,0,0,5000,1.972
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,5.988,1.0,0,417,0,22.416,3,0.0,37.255,0.002,0,0,10000,3.15,5,3937.277,100.0,1.0,0,0,1,14.158,5,4551.023,59.727,1.0,0,0,1,13.753,5,3301.651,100.0,1.0,0,0,1,5.495,5,2893.74,59.233,1.0,0,0,1,0.0,5,3049.097,90.028,1.0,0,0,1,0.0,7,0.0,6.585,1.0,0,0,0,46.628,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,37,1,0,14.534,1.0,0,0,0,0.0,2,0,10.817,1.0,89,5000,0,8.135,4,1566.741,40.83,0.933,0,0,5000,5.931,4,1703.999,36.79,0.975,0,0,5000,7.477,4,2247.308,54.58,0.874,0,0,5000,0.0,4,2315.077,58.391,0.947,0,0,5000,0.0,4,1868.555,53.271,0.927,0,0,5000,7.537,4,2304.177,80.574,0.867,0,0,5000,5.396,4,1441.78,67.189,0.805,0,0,5000,0.997,4,1618.371,72.394,0.963,0,0,5000,0.0,4,1216.133,43.247,0.921,0,0,5000,0.0,4,2113.043,37.265,0.871,0,0,5000,0.0,4,1856.863,79.2,0.95,0,0,5000,0.0,4,1088.272,25.344,0.93,0,0,5000,0.0,4,2678.25,50.696,0.921,0,0,5000,1.01,4,1288.611,61.667,0.91,0,0,5000,0.0,4,1509.147,66.411,0.853,0,0,5000,0.0,4,2309.461,59.25,0.842,0,0,5000,0.0,4,1771.116,45.252,0.977,0,0,5000,0.0,4,1945.839,29.345,0.909,0,0,5000,0.0
1,7,1,0,0.0,1.0,0,0,0,4.879,2,0,3.724,1.0,0,200,0,13.417,3,0.0,45.828,0.0,0,0,20000,0.0,5,5209.282,93.937,1.0,0,0,1,7.349,5,3132.176,99.151,1.0,0,0,1,1.557,5,3476.499,100.0,1.0,0,0,1,0.123,7,0.0,16.223,1.0,0,0,0,5.256,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,6.986,1.0,12,461,0,0.04,3,0.0,26.067,0.001,0,0,10000,0.0,5,3435.903,88.062,1.0,0,0,1,3.001,5,3652.851,81.362,1.0,0,0,1,0.0,5,3283.498,58.13,1.0,0,0,1,0.887,5,3828.065,100.0,1.0,0,0,1,0.0,5,3831.576,79.075,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,30.39,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,33,1,0,0.0,1.0,0,0,0,0.0,2,0,21.047,1.0,39,1000,0,8.174,3,0.0,32.93,0.004,0,0,20000,0.0,5,1382.371,39.63,1.0,0,0,1,0.484,5,1100.603,56.691,1.0,0,0,1,0.0,5,1074.922,39.942,1.0,0,0,1,0.0,5,1946.532,55.479,1.0,0,0,1,0.0,5,1739.049,35.928,1.0,0,0,1,0.0,5,1136.834,18.122,1.0,0,0,1,7.391,5,1030.142,66.755,1.0,0,0,1,0.0,5,1521.009,50.586,1.0,0,0,1,1.14,5,2349.002,17.236,1.0,0,0,1,11.844,5,1481.895,44.329,1.0,0,0,1,0.0,5,1863.567,26.133,1.0,0,0,1,0.0,5,2070.773,24.801,1.0,0,0,1,0.0,5,1005.442,61.984,1.0,0,0,1,7.851,5,561.945,77.731,1.0,0,0,1,0.0,5,2174.312,67.348,1.0,0,0,1,0.0,5,2104.829,8.723,1.0,0,0,1,0.0,5,1026.39,49.427,1.0,0,0,1,38.856
1,29,1,0,0.0,1.0,0,0,0,6.452,2,0,0.0,1.0,21,1000,0,14.819,3,0.0,40.567,0.004,0,0,20000,0.0,5,1602.612,49.349,1.0,0,0,1,0.0,5,1653.142,61.217,1.0,0,0,1,0.0,5,1208.144,43.871,1.0,0,0,1,0.0,5,2282.504,51.34,1.0,0,0,1,0.0,5,944.336,39.991,1.0,0,0,1,9.334,5,1486.804,53.954,1.0,0,0,1,1.701,5,1884.766,51.588,1.0,0,0,1,3.049,5,871.373,55.537,1.0,0,0,1,0.0,5,1375.381,66.475,1.0,0,0,1,0.504,5,1862.911,24.117,1.0,0,0,1,0.0,5,2393.869,62.38,1.0,0,0,1,0.0,5,1163.189,43.623,1.0,0,0,1,6.868,5,1280.692,60.647,1.0,0,0,1,2.732,5,586.323,33.356,1.0,0,0,1,5.853,5,2071.579,42.27,1.0,0,0,1,1.882,5,1413.12,40.551,1.0,0,0,1,4.22,5,1047.615,75.692,1.0,0,0,1,19.721
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,15,466,0,11.903,3,0.0,26.933,0.001,0,0,10000,0.0,5,3676.608,73.711,1.0,0,0,1,5.699,5,2740.358,68.615,1.0,0,0,1,0.0,5,5041.627,68.536,1.0,0,0,1,4.116,5,3546.649,100.0,1.0,0,0,1,0.0,5,4034.575,85.396,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,17.229,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,0.0,1.0,0,0,0,14.4,2,0,0.0,1.0,10,200,0,0.0,3,0.0,22.506,0.001,0,0,20000,0.0,5,4441.325,98.268,1.0,0,0,1,10.143,5,4310.015,94.049,1.0,0,0,1,9.17,5,3813.513,100.0,1.0,0,0,1,17.46,7,0.0,12.81,1.0,0,0,0,17.671,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,13,396,0,14.125,3,0.0,48.2,0.001,0,0,10000,17.037,5,4390.005,96.298,1.0,0,0,1,0.0,5,3685.214,100.0,1.0,0,0,1,11.36,5,3797.279,84.126,1.0,0,0,1,16.791,5,4114.901,70.869,1.0,0,0,1,10.17,5,2915.769,100.0,1.0,0,0,1,6.491,7,0.0,18.264,1.0,0,0,0,26.56,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,32,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,95,5000,0,17.925,4,2301.153,43.445,0.802,0,0,5000,0.0,4,1811.016,52.007,0.802,0,0,5000,20.944,4,1878.146,39.04,0.802,0,0,5000,21.917,4,1046.679,40.551,0.921,0,0,5000,0.0,4,1697.574,48.015,0.831,0,0,5000,2.485,4,2377.097,59.484,0.809,0,0,5000,0.0,4,2061.674,46.123,0.827,0,0,5000,0.0,4,3045.0,77.347,0.883,0,0,5000,1.027,4,1554.47,17.106,0.878,0,0,5000,0.0,4,2218.125,70.658,0.862,0,0,5000,0.0,4,2581.467,35.273,0.979,0,0,5000,16.68,4,2077.744,60.203,0.836,0,0,5000,0.0,4,1785.023,62.513,0.875,0,0,5000,0.615,4,1588.101,96.431,0.83,0,0,5000,4.788,4,2235.088,74.208,0.863,0,0,5000,0.0,4,1655.906,45.959,0.947,0,0,5000,8.942,4,1919.87,55.809,0.977,0,0,5000,0.0,4,2049.321,81.141,0.836,0,0,5000,0.0
